timestamp,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeMDT,TimeMST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
2012-03-31 10:53:00,Clear,2012-03-31 16:53:00<br />,-7.2,,-,16.0,,1011.3,19.4,10:53 AM,,16.1,NW,9.3,320,2012-03-31 10:53:00
2012-03-31 11:53:00,Clear,2012-03-31 17:53:00<br />,-6.7,,-,15.0,,1010.2,20.6,11:53 AM,,16.1,SW,11.1,230,2012-03-31 11:53:00
2012-03-31 12:53:00,Clear,2012-03-31 18:53:00<br />,-6.7,,31.5,14.0,,1009.8,21.7,12:53 PM,,16.1,SW,13.0,220,2012-03-31 12:53:00
2012-03-31 13:53:00,Clear,2012-03-31 19:53:00<br />,-6.7,,35.2,13.0,,1008.5,23.3,1:53 PM,,16.1,West,13.0,260,2012-03-31 13:53:00
2012-03-31 14:53:00,Clear,2012-03-31 20:53:00<br />,-7.2,,38.9,11.0,,1007.1,25.0,2:53 PM,,16.1,WSW,22.2,250,2012-03-31 14:53:00
2012-03-31 15:53:00,Clear,2012-03-31 21:53:00<br />,-6.7,,46.3,12.0,,1006.3,25.0,3:53 PM,,16.1,SW,29.6,220,2012-03-31 15:53:00
2012-03-31 16:53:00,Clear,2012-03-31 22:53:00<br />,-6.7,,42.6,12.0,,1006.1,24.4,4:53 PM,,16.1,SW,29.6,230,2012-03-31 16:53:00
2012-03-31 17:53:00,Clear,2012-03-31 23:53:00<br />,-6.7,,40.7,13.0,,1006.0,23.9,5:53 PM,,16.1,WSW,25.9,240,2012-03-31 17:53:00
2012-03-31 18:53:00,Clear,2012-04-01 00:53:00<br />,-7.8,,-,13.0,,1007.1,22.2,6:53 PM,,16.1,SW,18.5,230,2012-03-31 18:53:00
2012-03-31 19:53:00,Clear,2012-04-01 01:53:00<br />,-8.3,,-,16.0,,1006.8,18.3,7:53 PM,,16.1,South,7.4,190,2012-03-31 19:53:00
2012-03-31 20:53:00,Clear,2012-04-01 02:53:00<br />,-8.9,,-,19.0,,1006.7,14.4,8:53 PM,,16.1,Calm,Calm,0,2012-03-31 20:53:00
2012-03-31 21:53:00,Clear,2012-04-01 03:53:00<br />,-8.9,,-,21.0,,1006.7,13.3,9:53 PM,,16.1,Calm,Calm,0,2012-03-31 21:53:00
2012-03-31 22:53:00,Clear,2012-04-01 04:53:00<br />,-8.9,,-,23.0,,1006.1,11.7,10:53 PM,,16.1,NNW,5.6,330,2012-03-31 22:53:00
2012-03-31 23:53:00,Clear,2012-04-01 05:53:00<br />,-9.4,,-,22.0,,1005.8,11.7,11:53 PM,,16.1,Calm,Calm,0,2012-03-31 23:53:00
2012-04-01 00:53:00,Clear,2012-04-01 06:53:00<br />,-10.6,,-,22.0,,1005.8,10.6,12:53 AM,,16.1,South,7.4,170,2012-04-01 00:53:00
2012-04-01 01:53:00,Clear,2012-04-01 07:53:00<br />,-11.1,,-,22.0,,1005.5,10.0,1:53 AM,,16.1,North,7.4,360,2012-04-01 01:53:00
2012-04-01 02:53:00,Clear,2012-04-01 08:53:00<br />,-9.4,,-,24.0,,1005.0,10.6,2:53 AM,,16.1,Calm,Calm,0,2012-04-01 02:53:00
2012-04-01 03:53:00,Clear,2012-04-01 09:53:00<br />,-9.4,,-,30.0,,1005.5,7.2,3:53 AM,,16.1,North,7.4,350,2012-04-01 03:53:00
2012-04-01 04:53:00,Clear,2012-04-01 10:53:00<br />,-9.4,,-,31.0,,1005.1,6.7,4:53 AM,,16.1,NNW,11.1,340,2012-04-01 04:53:00
2012-04-01 05:53:00,Clear,2012-04-01 11:53:00<br />,-9.4,,-,29.0,,1004.7,7.8,5:53 AM,,16.1,WNW,16.7,300,2012-04-01 05:53:00
2012-04-01 06:53:00,Clear,2012-04-01 12:53:00<br />,-9.4,,-,32.0,,1005.4,6.1,6:53 AM,,16.1,NW,11.1,320,2012-04-01 06:53:00
2012-04-01 07:53:00,Clear,2012-04-01 13:53:00<br />,-7.8,,-,27.0,,1005.4,10.6,7:53 AM,,16.1,Calm,Calm,0,2012-04-01 07:53:00
2012-04-01 08:53:00,Clear,2012-04-01 14:53:00<br />,-7.8,,-,19.0,,1004.4,16.1,8:53 AM,,16.1,West,5.6,260,2012-04-01 08:53:00
2012-04-01 09:53:00,Clear,2012-04-01 15:53:00<br />,-10.0,,-,15.0,,1003.7,17.2,9:53 AM,,16.1,WSW,18.5,250,2012-04-01 09:53:00
2012-04-01 10:53:00,Clear,2012-04-01 16:53:00<br />,-8.9,,-,15.0,,1003.7,18.3,10:53 AM,,16.1,SW,18.5,230,2012-04-01 10:53:00
2012-04-01 12:53:00,Clear,2012-04-01 18:53:00<br />,-9.4,,35.2,12.0,,1001.3,21.1,12:53 PM,,16.1,WSW,22.2,240,2012-04-01 12:53:00
2012-04-01 14:53:00,Clear,2012-04-01 20:53:00<br />,-10.6,,44.4,10.0,,998.9,22.8,2:53 PM,,16.1,WSW,31.5,240,2012-04-01 14:53:00
2012-04-01 15:53:00,Clear,2012-04-01 21:53:00<br />,-11.7,,42.6,9.0,,998.0,23.3,3:53 PM,,16.1,WSW,16.7,240,2012-04-01 15:53:00
2012-04-01 17:53:00,Clear,2012-04-01 23:53:00<br />,-13.3,,40.7,8.0,,995.7,22.8,5:53 PM,,16.1,SSW,24.1,210,2012-04-01 17:53:00
2012-04-01 18:53:00,Clear,2012-04-02 00:53:00<br />,-16.1,,48.2,7.0,,995.9,21.7,6:53 PM,,16.1,WSW,35.2,240,2012-04-01 18:53:00
2012-04-01 19:53:00,Clear,2012-04-02 01:53:00<br />,-15.6,,-,9.0,,995.6,17.8,7:53 PM,,16.1,SW,16.7,230,2012-04-01 19:53:00
2012-04-01 20:53:00,Clear,2012-04-02 02:53:00<br />,-16.1,,-,11.0,,995.9,14.4,8:53 PM,,16.1,SSW,14.8,210,2012-04-01 20:53:00
2012-04-01 21:53:00,Clear,2012-04-02 03:53:00<br />,-13.3,,37.0,13.0,,996.0,15.0,9:53 PM,,16.1,WSW,22.2,250,2012-04-01 21:53:00
2012-04-01 22:53:00,Clear,2012-04-02 04:53:00<br />,-8.3,,-,23.0,,996.9,12.2,10:53 PM,,16.1,West,18.5,260,2012-04-01 22:53:00
2012-04-01 23:53:00,Clear,2012-04-02 05:53:00<br />,-7.8,,-,28.0,,998.2,10.0,11:53 PM,,16.1,SSW,9.3,210,2012-04-01 23:53:00
2012-04-02 00:53:00,Clear,2012-04-02 06:53:00<br />,-8.3,,-,31.0,,998.6,7.8,12:53 AM,,16.1,NW,9.3,320,2012-04-02 00:53:00
2012-04-02 01:53:00,Clear,2012-04-02 07:53:00<br />,-8.9,,-,34.0,,998.8,6.1,1:53 AM,,16.1,ENE,5.6,60,2012-04-02 01:53:00
2012-04-02 02:53:00,Clear,2012-04-02 08:53:00<br />,-8.3,,-,33.0,,997.1,7.2,2:53 AM,,16.1,NNW,7.4,330,2012-04-02 02:53:00
2012-04-02 03:53:00,Clear,2012-04-02 09:53:00<br />,-8.9,,-,35.0,,996.7,5.6,3:53 AM,,16.1,NNW,7.4,330,2012-04-02 03:53:00
2012-04-02 04:53:00,Clear,2012-04-02 10:53:00<br />,-9.4,,-,35.0,,996.1,5.0,4:53 AM,,16.1,NNW,11.1,340,2012-04-02 04:53:00
2012-04-02 05:53:00,Clear,2012-04-02 11:53:00<br />,-9.4,,-,36.0,,995.7,4.4,5:53 AM,,16.1,Calm,Calm,0,2012-04-02 05:53:00
2012-04-02 06:53:00,Clear,2012-04-02 12:53:00<br />,-10.0,,-,41.0,,996.0,2.2,6:53 AM,,16.1,Calm,Calm,0,2012-04-02 06:53:00
2012-04-02 07:53:00,Clear,2012-04-02 13:53:00<br />,-10.0,,-,36.0,,996.9,3.9,7:53 AM,,16.1,WSW,13.0,240,2012-04-02 07:53:00
2012-04-02 08:53:00,Clear,2012-04-02 14:53:00<br />,-11.7,,-,27.0,,997.6,6.1,8:53 AM,,16.1,SW,22.2,230,2012-04-02 08:53:00
2012-04-02 09:53:00,Overcast,2012-04-02 15:53:00<br />,-11.1,,-,27.0,,997.8,6.7,9:53 AM,,16.1,SW,22.2,230,2012-04-02 09:53:00
2012-04-02 10:53:00,Mostly Cloudy,2012-04-02 16:53:00<br />,-9.4,,40.7,26.0,,997.4,9.4,10:53 AM,,16.1,WSW,25.9,240,2012-04-02 10:53:00
2012-04-02 11:53:00,Overcast,2012-04-02 17:53:00<br />,-9.4,,38.9,24.0,,997.4,10.6,11:53 AM,,16.1,WSW,27.8,240,2012-04-02 11:53:00
2012-04-02 12:53:00,Overcast,2012-04-02 18:53:00<br />,-9.4,,40.7,25.0,,997.9,10.0,12:53 PM,,16.1,SW,24.1,220,2012-04-02 12:53:00
2012-04-02 13:53:00,Overcast,2012-04-02 19:53:00<br />,-8.3,,35.2,30.0,,999.8,8.3,1:53 PM,,16.1,South,22.2,180,2012-04-02 13:53:00
2012-04-02 14:53:00,Overcast,2012-04-02 20:53:00<br />,-6.7,,31.5,35.0,,1000.3,7.8,2:53 PM,,16.1,East,20.4,90,2012-04-02 14:53:00
2012-04-02 15:53:00,Overcast,2012-04-02 21:53:00<br />,-3.3,,29.6,51.0,,1001.3,6.1,3:53 PM,,16.1,NE,11.1,50,2012-04-02 15:53:00
2012-04-02 16:53:00,Light Rain,2012-04-02 22:53:00<br />,-0.6,Rain,-,73.0,0.0,1003.3,3.9,4:53 PM,,16.1,NNE,13.0,30,2012-04-02 16:53:00
2012-04-02 17:27:00,Light Snow,2012-04-02 23:27:00<br />,1.0,Snow,-,93.0,0.02,1006.7,2.0,5:27 PM,,8.0,North,11.1,10,2012-04-02 17:27:00
2012-04-02 17:40:00,Light Snow,2012-04-02 23:40:00<br />,0.0,Snow,-,93.0,0.05,1007.3,1.0,5:40 PM,,4.0,WNW,13.0,290,2012-04-02 17:40:00
2012-04-02 17:43:00,Light Snow,2012-04-02 23:43:00<br />,-1.0,Snow,-,87.0,0.06,1007.7,1.0,5:43 PM,,2.8,WNW,7.4,290,2012-04-02 17:43:00
2012-04-02 17:53:00,Light Snow,2012-04-02 23:53:00<br />,0.0,Snow,-,96.0,0.1,1005.8,0.6,5:53 PM,,1.2,Variable,7.4,0,2012-04-02 17:53:00
2012-04-02 18:11:00,Light Snow,2012-04-03 00:11:00<br />,0.0,Snow,-,93.0,0.06,1008.0,1.0,6:11 PM,,2.0,Calm,Calm,0,2012-04-02 18:11:00
2012-04-02 18:49:00,Light Snow,2012-04-03 00:49:00<br />,-1.0,Snow,-,93.0,0.13,1008.0,0.0,6:49 PM,,1.6,WNW,13.0,290,2012-04-02 18:49:00
2012-04-02 18:53:00,Light Snow,2012-04-03 00:53:00<br />,-0.6,Fog-Snow,-,96.0,0.13,1007.1,0.0,6:53 PM,,0.8,WNW,7.4,290,2012-04-02 18:53:00
2012-04-02 19:05:00,Overcast,2012-04-03 01:05:00<br />,0.0,,-,100.0,0.0,1008.7,0.0,7:05 PM,,1.6,WSW,5.6,250,2012-04-02 19:05:00
2012-04-02 19:12:00,Overcast,2012-04-03 01:12:00<br />,1.0,,-,100.0,0.0,1008.7,1.0,7:12 PM,,4.8,Calm,Calm,0,2012-04-02 19:12:00
2012-04-02 19:51:00,Overcast,2012-04-03 01:51:00<br />,0.0,,-,93.0,0.01,1009.0,1.0,7:51 PM,,16.1,Calm,Calm,0,2012-04-02 19:51:00
2012-04-02 19:53:00,Overcast,2012-04-03 01:53:00<br />,0.6,,-,100.0,0.01,1007.3,0.6,7:53 PM,,16.1,Calm,Calm,0,2012-04-02 19:53:00
2012-04-02 20:02:00,Light Snow,2012-04-03 02:02:00<br />,0.0,Snow,-,93.0,0.0,1009.0,1.0,8:02 PM,,8.0,NW,7.4,320,2012-04-02 20:02:00
2012-04-02 20:14:00,Light Snow,2012-04-03 02:14:00<br />,0.0,Snow,-,93.0,0.01,1009.4,1.0,8:14 PM,,4.0,WNW,5.6,300,2012-04-02 20:14:00
2012-04-02 20:26:00,Light Snow,2012-04-03 02:26:00<br />,0.0,Snow,-,100.0,0.02,1009.0,0.0,8:26 PM,,4.8,NW,7.4,320,2012-04-02 20:26:00
2012-04-02 20:30:00,Light Snow,2012-04-03 02:30:00<br />,0.0,Snow,-,100.0,0.02,1009.0,0.0,8:30 PM,,4.0,NW,9.3,320,2012-04-02 20:30:00
2012-04-02 20:51:00,Light Snow,2012-04-03 02:51:00<br />,0.0,Snow,-,100.0,0.05,1009.0,0.0,8:51 PM,,2.8,NNW,14.8,340,2012-04-02 20:51:00
2012-04-02 20:53:00,Light Snow,2012-04-03 02:53:00<br />,0.0,Snow,-,100.0,0.05,1006.7,0.0,8:53 PM,,2.8,NNW,13.0,340,2012-04-02 20:53:00
2012-04-02 21:01:00,Light Snow,2012-04-03 03:01:00<br />,0.0,Snow,-,100.0,0.01,1009.0,0.0,9:01 PM,,4.0,North,11.1,350,2012-04-02 21:01:00
2012-04-02 21:07:00,Light Snow,2012-04-03 03:07:00<br />,0.0,Snow,-,100.0,0.01,1009.0,0.0,9:07 PM,,6.4,North,16.7,360,2012-04-02 21:07:00
2012-04-02 21:25:00,Overcast,2012-04-03 03:25:00<br />,0.0,,29.6,93.0,0.01,1009.0,1.0,9:25 PM,,16.1,North,24.1,350,2012-04-02 21:25:00
2012-04-02 21:38:00,Overcast,2012-04-03 03:38:00<br />,0.0,,-,93.0,0.01,1009.0,1.0,9:38 PM,,16.1,North,22.2,360,2012-04-02 21:38:00
2012-04-02 21:48:00,Overcast,2012-04-03 03:48:00<br />,0.0,,37.0,93.0,0.01,1008.4,1.0,9:48 PM,,16.1,North,24.1,350,2012-04-02 21:48:00
2012-04-02 21:53:00,Mostly Cloudy,2012-04-03 03:53:00<br />,0.0,,37.0,96.0,0.01,1005.6,0.6,9:53 PM,,16.1,North,22.2,350,2012-04-02 21:53:00
2012-04-02 22:06:00,Scattered Clouds,2012-04-03 04:06:00<br />,0.0,,-,93.0,,1008.7,1.0,10:06 PM,,16.1,North,14.8,10,2012-04-02 22:06:00
2012-04-02 22:53:00,Mostly Cloudy,2012-04-03 04:53:00<br />,0.0,,-,89.0,,1005.6,1.7,10:53 PM,,16.1,Calm,Calm,0,2012-04-02 22:53:00
2012-04-02 23:36:00,Overcast,2012-04-03 05:36:00<br />,0.0,,-,93.0,,1009.7,1.0,11:36 PM,,16.1,North,13.0,10,2012-04-02 23:36:00
2012-04-02 23:46:00,Overcast,2012-04-03 05:46:00<br />,0.0,,-,93.0,,1009.7,1.0,11:46 PM,,16.1,North,7.4,10,2012-04-02 23:46:00
2012-04-02 23:53:00,Overcast,2012-04-03 05:53:00<br />,0.0,,-,92.0,,1006.1,1.1,11:53 PM,,16.1,North,13.0,360,2012-04-02 23:53:00
2012-04-03 00:06:00,Overcast,2012-04-03 06:06:00<br />,0.0,,-,93.0,,1010.0,1.0,12:06 AM,,16.1,NNW,13.0,340,2012-04-03 00:06:00
2012-04-03 00:45:00,Light Snow,2012-04-03 06:45:00<br />,0.0,Snow,-,93.0,0.0,1010.7,1.0,12:45 AM,,8.0,North,14.8,360,2012-04-03 00:45:00
2012-04-03 00:53:00,Light Snow,2012-04-03 06:53:00<br />,0.0,Snow,-,96.0,0.0,1007.2,0.6,12:53 AM,,9.7,North,20.4,350,2012-04-03 00:53:00
2012-04-03 01:53:00,Light Snow,2012-04-03 07:53:00<br />,0.0,Snow,-,100.0,0.02,1008.1,0.0,1:53 AM,,4.0,North,14.8,360,2012-04-03 01:53:00
2012-04-03 02:03:00,Light Snow,2012-04-03 08:03:00<br />,0.0,Snow,-,100.0,0.0,1010.7,0.0,2:03 AM,,6.4,North,14.8,350,2012-04-03 02:03:00
2012-04-03 02:12:00,Light Snow,2012-04-03 08:12:00<br />,0.0,Snow,-,93.0,0.0,1010.7,1.0,2:12 AM,,9.7,North,16.7,350,2012-04-03 02:12:00
2012-04-03 02:53:00,Light Snow,2012-04-03 08:53:00<br />,0.0,Snow,-,96.0,0.0,1008.2,0.6,2:53 AM,,11.3,North,16.7,350,2012-04-03 02:53:00
2012-04-03 03:53:00,Overcast,2012-04-03 09:53:00<br />,0.0,,-,96.0,0.0,1009.2,0.6,3:53 AM,,16.1,NNW,18.5,330,2012-04-03 03:53:00
2012-04-03 04:53:00,Light Snow,2012-04-03 10:53:00<br />,0.0,Snow,-,96.0,0.0,1010.4,0.6,4:53 AM,,6.4,North,18.5,350,2012-04-03 04:53:00
2012-04-03 05:53:00,Overcast,2012-04-03 11:53:00<br />,-0.6,,-,92.0,0.0,1011.7,0.6,5:53 AM,,14.5,NNW,16.7,340,2012-04-03 05:53:00
2012-04-03 06:53:00,Overcast,2012-04-03 12:53:00<br />,-0.6,,-,92.0,,1012.1,0.6,6:53 AM,,16.1,North,9.3,360,2012-04-03 06:53:00
2012-04-03 07:53:00,Overcast,2012-04-03 13:53:00<br />,-0.6,,-,92.0,,1013.1,0.6,7:53 AM,,16.1,NNW,13.0,330,2012-04-03 07:53:00
2012-04-03 08:00:00,Overcast,2012-04-03 14:00:00<br />,0.0,,-,93.0,,1013.8,1.0,8:00 AM,,16.1,NNW,9.3,340,2012-04-03 08:00:00
2012-04-03 08:09:00,Overcast,2012-04-03 14:09:00<br />,0.0,,-,93.0,,1014.1,1.0,8:09 AM,,16.1,North,11.1,360,2012-04-03 08:09:00
2012-04-03 08:26:00,Overcast,2012-04-03 14:26:00<br />,1.0,,-,100.0,,1014.1,1.0,8:26 AM,,16.1,North,9.3,350,2012-04-03 08:26:00
2012-04-03 08:53:00,Overcast,2012-04-03 14:53:00<br />,0.6,,-,92.0,,1013.5,1.7,8:53 AM,,16.1,North,7.4,350,2012-04-03 08:53:00
2012-04-03 09:08:00,Overcast,2012-04-03 15:08:00<br />,0.0,,-,93.0,,1014.8,1.0,9:08 AM,,16.1,NNW,7.4,330,2012-04-03 09:08:00
2012-04-03 09:46:00,Overcast,2012-04-03 15:46:00<br />,0.0,,-,87.0,,1015.5,2.0,9:46 AM,,16.1,North,7.4,350,2012-04-03 09:46:00
2012-04-03 09:53:00,Overcast,2012-04-03 15:53:00<br />,0.0,,-,82.0,,1014.1,2.8,9:53 AM,,16.1,Variable,5.6,0,2012-04-03 09:53:00
2012-04-03 10:23:00,Overcast,2012-04-03 16:23:00<br />,1.0,,-,81.0,,1015.5,4.0,10:23 AM,,16.1,Variable,5.6,0,2012-04-03 10:23:00
2012-04-03 10:30:00,Overcast,2012-04-03 16:30:00<br />,1.0,,-,81.0,,1015.5,4.0,10:30 AM,,16.1,Calm,Calm,0,2012-04-03 10:30:00
2012-04-03 10:53:00,Overcast,2012-04-03 16:53:00<br />,0.0,,-,79.0,,1013.9,3.3,10:53 AM,,16.1,Calm,Calm,0,2012-04-03 10:53:00
2012-04-03 11:17:00,Mostly Cloudy,2012-04-03 17:17:00<br />,-1.0,,-,65.0,,1015.8,5.0,11:17 AM,,16.1,NNW,7.4,340,2012-04-03 11:17:00
2012-04-03 11:53:00,Mostly Cloudy,2012-04-03 17:53:00<br />,-1.1,,-,62.0,,1013.6,5.6,11:53 AM,,16.1,North,13.0,350,2012-04-03 11:53:00
2012-04-03 12:53:00,Overcast,2012-04-03 18:53:00<br />,0.6,,-,73.0,,1013.9,5.0,12:53 PM,,16.1,West,16.7,260,2012-04-03 12:53:00
2012-04-03 13:09:00,Overcast,2012-04-03 19:09:00<br />,1.0,,35.2,76.0,,1015.8,5.0,1:09 PM,,16.1,WSW,25.9,250,2012-04-03 13:09:00
2012-04-03 13:34:00,Light Rain,2012-04-03 19:34:00<br />,2.0,Rain,-,87.0,0.0,1015.8,4.0,1:34 PM,,16.1,WSW,20.4,240,2012-04-03 13:34:00
2012-04-03 13:53:00,Overcast,2012-04-03 19:53:00<br />,2.2,,31.5,76.0,0.0,1013.7,6.1,1:53 PM,,16.1,WSW,24.1,240,2012-04-03 13:53:00
2012-04-03 14:53:00,Overcast,2012-04-03 20:53:00<br />,0.6,,-,77.0,,1014.0,4.4,2:53 PM,,16.1,SSE,13.0,150,2012-04-03 14:53:00
2012-04-03 15:09:00,Overcast,2012-04-03 21:09:00<br />,1.0,,-,81.0,,1015.8,4.0,3:09 PM,,16.1,SE,16.7,140,2012-04-03 15:09:00
2012-04-03 15:19:00,Overcast,2012-04-03 21:19:00<br />,1.0,,29.6,81.0,,1015.8,4.0,3:19 PM,,16.1,SE,22.2,130,2012-04-03 15:19:00
2012-04-03 15:27:00,Overcast,2012-04-03 21:27:00<br />,1.0,,-,81.0,,1015.8,4.0,3:27 PM,,16.1,SE,22.2,140,2012-04-03 15:27:00
2012-04-03 15:48:00,Overcast,2012-04-03 21:48:00<br />,1.0,,-,76.0,,1015.8,5.0,3:48 PM,,16.1,SSE,16.7,150,2012-04-03 15:48:00
2012-04-03 15:53:00,Overcast,2012-04-03 21:53:00<br />,1.1,,-,76.0,,1014.1,5.0,3:53 PM,,16.1,SE,14.8,140,2012-04-03 15:53:00
2012-04-03 16:53:00,Light Rain,2012-04-03 22:53:00<br />,1.1,Rain,-,86.0,0.02,1014.4,3.3,4:53 PM,,12.9,SSE,11.1,150,2012-04-03 16:53:00
2012-04-03 17:03:00,Light Rain,2012-04-03 23:03:00<br />,2.0,Rain,-,87.0,0.0,1015.8,4.0,5:03 PM,,14.5,SSE,11.1,160,2012-04-03 17:03:00
2012-04-03 17:45:00,Overcast,2012-04-03 23:45:00<br />,2.0,,-,87.0,0.01,1016.1,4.0,5:45 PM,,16.1,SSE,11.1,160,2012-04-03 17:45:00
2012-04-03 17:53:00,Overcast,2012-04-03 23:53:00<br />,1.7,,-,86.0,0.01,1014.7,3.9,5:53 PM,,16.1,South,9.3,180,2012-04-03 17:53:00
2012-04-03 19:38:00,Light Rain,2012-04-04 01:38:00<br />,1.0,Rain,-,87.0,0.04,1016.5,3.0,7:38 PM,,16.1,South,13.0,170,2012-04-03 19:38:00
2012-04-03 19:53:00,Overcast,2012-04-04 01:53:00<br />,1.1,,-,89.0,0.04,1015.6,2.8,7:53 PM,,16.1,ESE,14.8,120,2012-04-03 19:53:00
2012-04-03 20:13:00,Overcast,2012-04-04 02:13:00<br />,1.0,,-,93.0,,1017.2,2.0,8:13 PM,,16.1,East,16.7,100,2012-04-03 20:13:00
2012-04-03 20:28:00,Mostly Cloudy,2012-04-04 02:28:00<br />,1.0,,-,93.0,,1017.2,2.0,8:28 PM,,16.1,ESE,13.0,120,2012-04-03 20:28:00
2012-04-03 20:43:00,Scattered Clouds,2012-04-04 02:43:00<br />,1.0,,-,93.0,,1017.5,2.0,8:43 PM,,16.1,SE,11.1,130,2012-04-03 20:43:00
2012-04-03 20:53:00,Partly Cloudy,2012-04-04 02:53:00<br />,0.6,,-,92.0,,1016.4,1.7,8:53 PM,,16.1,ESE,9.3,120,2012-04-03 20:53:00
2012-04-03 21:53:00,Clear,2012-04-04 03:53:00<br />,0.0,,-,89.0,,1016.9,1.7,9:53 PM,,16.1,Calm,Calm,0,2012-04-03 21:53:00
2012-04-03 22:53:00,Clear,2012-04-04 04:53:00<br />,-0.6,,-,92.0,,1016.5,0.6,10:53 PM,,16.1,Calm,Calm,0,2012-04-03 22:53:00
2012-04-03 23:53:00,Scattered Clouds,2012-04-04 05:53:00<br />,-0.6,,-,96.0,,1016.0,0.0,11:53 PM,,16.1,Calm,Calm,0,2012-04-03 23:53:00
2012-04-04 00:20:00,Mostly Cloudy,2012-04-04 06:20:00<br />,-2.0,,-,93.0,,1017.5,-1.0,12:20 AM,,16.1,Calm,Calm,0,2012-04-04 00:20:00
2012-04-04 00:53:00,Overcast,2012-04-04 06:53:00<br />,0.0,,-,96.0,,1015.5,0.6,12:53 AM,,16.1,Calm,Calm,0,2012-04-04 00:53:00
2012-04-04 01:53:00,Overcast,2012-04-04 07:53:00<br />,0.0,,-,96.0,,1015.0,0.6,1:53 AM,,16.1,Calm,Calm,0,2012-04-04 01:53:00
2012-04-04 02:14:00,Mostly Cloudy,2012-04-04 08:14:00<br />,-1.0,,-,87.0,,1016.8,1.0,2:14 AM,,16.1,Calm,Calm,0,2012-04-04 02:14:00
2012-04-04 02:21:00,Mostly Cloudy,2012-04-04 08:21:00<br />,-1.0,,-,93.0,,1016.8,0.0,2:21 AM,,16.1,Calm,Calm,0,2012-04-04 02:21:00
2012-04-04 02:53:00,Overcast,2012-04-04 08:53:00<br />,0.0,,-,96.0,,1014.7,0.6,2:53 AM,,16.1,NW,5.6,310,2012-04-04 02:53:00
2012-04-04 03:15:00,Overcast,2012-04-04 09:15:00<br />,0.0,,-,93.0,,1016.5,1.0,3:15 AM,,16.1,Calm,Calm,0,2012-04-04 03:15:00
2012-04-04 03:45:00,Partly Cloudy,2012-04-04 09:45:00<br />,-1.0,,-,93.0,,1016.1,0.0,3:45 AM,,16.1,Calm,Calm,0,2012-04-04 03:45:00
2012-04-04 03:53:00,Partly Cloudy,2012-04-04 09:53:00<br />,-1.1,,-,92.0,,1014.3,0.0,3:53 AM,,16.1,North,7.4,360,2012-04-04 03:53:00
2012-04-04 04:53:00,Clear,2012-04-04 10:53:00<br />,-1.1,,-,92.0,,1014.6,0.0,4:53 AM,,16.1,NNW,9.3,330,2012-04-04 04:53:00
2012-04-04 05:53:00,Clear,2012-04-04 11:53:00<br />,-1.7,,-,96.0,,1014.7,-1.1,5:53 AM,,16.1,NNW,7.4,340,2012-04-04 05:53:00
2012-04-04 06:53:00,Clear,2012-04-04 12:53:00<br />,-2.2,,-,96.0,,1015.3,-1.7,6:53 AM,,16.1,West,5.6,270,2012-04-04 06:53:00
2012-04-04 07:53:00,Clear,2012-04-04 13:53:00<br />,-0.6,,-,92.0,,1015.1,0.6,7:53 AM,,16.1,WNW,5.6,300,2012-04-04 07:53:00
2012-04-04 09:53:00,Clear,2012-04-04 15:53:00<br />,2.2,,-,73.0,,1013.7,6.7,9:53 AM,,16.1,NNW,18.5,340,2012-04-04 09:53:00
2012-04-04 10:53:00,Clear,2012-04-04 16:53:00<br />,1.7,,-,61.0,,1013.6,8.9,10:53 AM,,16.1,NNW,9.3,340,2012-04-04 10:53:00
2012-04-04 11:53:00,Clear,2012-04-04 17:53:00<br />,2.2,,-,59.0,,1013.4,10.0,11:53 AM,,16.1,SW,11.1,220,2012-04-04 11:53:00
2012-04-04 12:53:00,Clear,2012-04-04 18:53:00<br />,1.7,,-,53.0,,1012.2,11.1,12:53 PM,,16.1,Calm,Calm,0,2012-04-04 12:53:00
2012-04-04 13:53:00,Clear,2012-04-04 19:53:00<br />,1.7,,-,44.0,,1010.8,13.9,1:53 PM,,16.1,Variable,9.3,0,2012-04-04 13:53:00
2012-04-04 14:53:00,Partly Cloudy,2012-04-04 20:53:00<br />,1.1,,38.9,36.0,,1009.6,16.1,2:53 PM,,16.1,SW,25.9,220,2012-04-04 14:53:00
2012-04-04 15:53:00,Clear,2012-04-04 21:53:00<br />,0.0,,-,30.0,,1008.7,17.8,3:53 PM,,16.1,North,13.0,10,2012-04-04 15:53:00
2012-04-04 16:53:00,Clear,2012-04-04 22:53:00<br />,-2.2,,37.0,25.0,,1007.7,18.3,4:53 PM,,16.1,WNW,27.8,290,2012-04-04 16:53:00
2012-04-04 17:53:00,Clear,2012-04-04 23:53:00<br />,-2.8,,29.6,25.0,,1008.5,17.8,5:53 PM,,16.1,NNW,16.7,330,2012-04-04 17:53:00
2012-04-04 18:53:00,Clear,2012-04-05 00:53:00<br />,-2.2,,-,30.0,,1009.8,15.6,6:53 PM,,16.1,North,13.0,350,2012-04-04 18:53:00
2012-04-04 19:53:00,Clear,2012-04-05 01:53:00<br />,0.0,,-,45.0,,1010.6,11.7,7:53 PM,,16.1,NNE,9.3,20,2012-04-04 19:53:00
